subj,month,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score
01,06,61,0.5083333333333333,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,07,69,0.711340206185567,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,08,152,0.38095238095238093,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,09,59,0.7195121951219512,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,10,129,0.5657894736842105,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,11,64,0.6037735849056604,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,12,126,0.5753424657534246,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,13,149,0.6081632653061224,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,14,59,0.6483516483516484,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,15,113,0.47478991596638653,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,16,64,0.49230769230769234,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
01,17,202,0.7163120567375887,F,Masters Degree,Part-time,30,Full-time,50,1.0,1.0,Y,One,One,5,33,22,119.5
02,06,29,0.5,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,07,31,0.6595744680851063,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,08,108,0.5142857142857142,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,09,84,0.6222222222222222,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,10,133,0.6273584905660378,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,11,119,0.5534883720930233,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,12,156,0.7722772277227723,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,13,120,0.8108108108108109,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,14,90,0.5232558139534884,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,15,158,0.5096774193548387,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,16,204,0.7472527472527473,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
02,17,141,0.6527777777777778,M,Masters Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,5,33,22,116.4
03,06,27,0.5,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,07,92,0.6814814814814815,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,08,114,0.6031746031746031,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,09,204,0.6688524590163935,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,10,148,0.37755102040816324,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,11,104,0.6459627329192547,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,12,66,0.5238095238095238,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,13,68,0.6868686868686869,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,14,91,0.6546762589928058,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,15,68,0.4892086330935252,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,16,183,0.6059602649006622,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
03,17,56,0.5,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,32,21,108.5
04,06,46,0.6052631578947368,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,07,83,0.7614678899082569,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,08,56,0.6588235294117647,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,09,108,0.7448275862068966,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,10,50,0.42735042735042733,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,11,114,0.6993865030674846,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,12,51,0.408,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,13,121,0.5960591133004927,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,14,48,0.3380281690140845,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,15,94,0.6861313868613139,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,16,65,0.6989247311827957,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
04,17,174,0.6126760563380281,M,Some college,Home,0,Full-time,40,4.0,4.0,Y,2+,Four,2,35,25,117.2
06,06,71,0.7473684210526316,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,07,154,0.77,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,08,125,0.5434782608695652,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,09,52,0.45217391304347826,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,10,59,0.4796747967479675,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,11,102,0.5543478260869565,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,12,77,0.6581196581196581,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,13,151,0.5676691729323309,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,14,77,0.4502923976608187,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,15,156,0.6995515695067265,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,16,76,0.49032258064516127,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
06,17,207,0.6571428571428571,F,Masters Degree,Full-time,40,Full-time,40,1.0,0.0,N,None,None,5,33,22,120.4
07,06,132,0.7374301675977654,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,07,72,0.7741935483870968,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,08,73,0.4451219512195122,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,09,61,0.6703296703296703,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,10,59,0.28502415458937197,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,11,58,0.6373626373626373,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,12,87,0.6170212765957447,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,13,84,0.5833333333333334,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,14,89,0.7355371900826446,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,15,159,0.6973684210526315,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,16,125,0.6756756756756757,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
07,17,180,0.6428571428571429,M,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,30,22,114.4
08,06,40,0.8163265306122449,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,07,43,0.7166666666666667,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,08,82,0.7008547008547008,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,09,45,0.6081081081081081,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,10,78,0.8666666666666667,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,11,84,0.4827586206896552,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,12,208,0.7428571428571429,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,13,113,0.5885416666666666,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,14,88,0.6153846153846154,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,15,93,0.6690647482014388,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,16,200,0.5154639175257731,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
08,17,69,0.4928571428571429,F,Masters Degree,Full-time,40,Other,NA,0.0,0.0,N,None,None,5,32,22,118.6
09,06,33,0.673469387755102,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,07,25,0.4098360655737705,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,08,31,0.47692307692307695,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,09,89,0.5085714285714286,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,10,33,0.6470588235294118,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,11,23,0.6216216216216216,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,12,138,0.575,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,13,65,0.48872180451127817,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,14,81,0.5472972972972973,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
09,17,147,0.588,M,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,34,21,110.9
10,06,119,0.7391304347826086,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,07,89,0.9081632653061225,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,08,66,0.6111111111111112,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,09,156,0.7155963302752294,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,10,144,0.5106382978723404,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,11,110,0.55,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,12,124,0.4679245283018868,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,13,74,0.6218487394957983,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,14,162,0.6254826254826255,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,15,150,0.6550218340611353,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,16,176,0.624113475177305,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
10,17,53,0.3333333333333333,F,Doctorate,Part-time,24,Full-time,60,1.0,1.0,Y,One,One,6,32,24,112.8
11,06,159,0.5079872204472844,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,07,214,0.6275659824046921,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,08,142,0.5298507462686567,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,09,86,0.4056603773584906,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,10,134,0.638095238095238,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,11,86,0.6231884057971014,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,12,139,0.5325670498084292,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,13,73,0.6697247706422018,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,14,192,0.6736842105263158,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,15,182,0.5432835820895522,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,16,165,0.6762295081967213,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
11,17,138,0.71875,M,Masters Degree,Full-time,30,Full-time,40,0.0,0.0,N,None,None,5,31,22,116.1
12,06,283,0.4772344013490725,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,07,257,0.7002724795640327,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,08,222,0.8014440433212996,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,09,107,0.656441717791411,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,10,183,0.6332179930795848,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,11,90,0.6666666666666666,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,12,158,0.7523809523809524,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,13,195,0.7276119402985075,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,14,242,0.6836158192090396,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,15,169,0.6014234875444839,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,16,232,0.672463768115942,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
12,17,190,0.5993690851735016,M,Assoc Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,3,35,20,106.6
13,06,35,0.4605263157894737,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,07,1,0.0625,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,08,48,0.47058823529411764,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,09,74,0.6491228070175439,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,10,59,0.5566037735849056,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,11,62,0.5210084033613446,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,12,8,0.32,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,13,37,0.5692307692307692,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,14,44,0.8,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,15,54,0.5869565217391305,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,16,42,0.5,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
13,17,54,0.7297297297297297,M,Doctorate,Part-time,30,Full-time,50,2.0,2.0,Y,2+,Two,6,36,23,123.6
14,06,96,0.6,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,07,80,0.3524229074889868,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,08,137,0.6954314720812182,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,09,152,0.7676767676767676,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,10,80,0.7619047619047619,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,11,66,0.66,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,12,75,0.47770700636942676,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,13,137,0.8353658536585366,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,14,140,0.42042042042042044,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,15,145,0.7107843137254902,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,16,150,0.6521739130434783,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
14,17,173,0.7238493723849372,F,Bachelors Degree,Home,0,Full-time,45,1.0,1.0,Y,One,One,4,37,21,111.4
15,06,35,0.625,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,07,27,0.8181818181818182,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,08,65,0.65,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,09,43,0.4942528735632184,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,10,102,0.6,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,11,32,0.6274509803921569,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,12,24,0.5454545454545454,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,13,34,0.5862068965517241,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,14,54,0.5934065934065934,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,15,31,0.5636363636363636,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,16,61,0.3674698795180723,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
15,17,87,0.5612903225806452,M,Bachelors Degree,Home,0,Full-time,50,2.0,2.0,Y,2+,Two,4,42,21,116.1
16,06,26,0.7027027027027027,M,Masters Degree,Full-time,40,Full-time,60,0.0,0.0,N,None,None,5,34,22,112.8
16,07,162,0.54,M,Masters Degree,Full-time,40,Full-time,60,0.0,0.0,N,None,None,5,34,22,112.8
16,08,135,0.5113636363636364,M,Masters Degree,Full-time,40,Full-time,60,0.0,0.0,N,None,None,5,34,22,112.8
16,09,1,0.5,M,Masters Degree,Full-time,40,Full-time,60,0.0,0.0,N,None,None,5,34,22,112.8
16,10,101,0.4410480349344978,M,Masters Degree,Full-time,40,Full-time,60,0.0,0.0,N,None,None,5,34,22,112.8
